Unnamed: 0,Reactant1,Reactant2,Solvents,Solvent1,Solvent2,Reagents,Reagent1,Reagent2,Reagent3,Reagent4,Reagent5,ddG,ee,index,temperature
152,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C(N[C@@H](Cc1ccc(C2(C(F)(F)F)N=N2)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],O=C(N[C@@H](Cc1ccc(C2(C(F)(F)F)N=N2)cc1)C(=O)O)OCC1c2ccccc2-c2ccccc21,0.5456673824263647,0.37,157,80
153,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.C[C@H](NC(=O)OC(C)(C)C)C(=O)O.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],C[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.0682141608482567,0.9,158,80
154,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CC[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.0682141608482567,0.9,159,80
155,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,160,80
156,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)C.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@H](C(=O)O)C(C)(C)C,3.2276749533908613,0.98,161,80
157,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.2323084235640795,0.92,162,80
158,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)C[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.0682141608482567,0.9,163,80
159,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)N[C@H](C(=O)O)C(C)C.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@H](C(=O)O)C(C)C,2.441659204246321,0.94,164,80
160,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)O,2.441659204246321,0.94,165,80
161,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.7728515431788643,0.97,166,60
162,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.9145867050615053,0.85,167,110
163,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Cl-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.8169259302134253,0.86,168,80
164,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CCCC[N+](CCCC)(CCCC)CCCC.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[Br-].[K+].[K+].[Pd+2],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.573335745545289,0.95,169,80
165,C(#Cc1ccccc1)c1ccccc1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,C(#Cc1ccccc1)c1ccccc1.CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2],,O=C([O-])[O-].[K+].[K+],,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,1.39951016484644,0.76,170,80
166,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.612806037254401,0.99,171,70
167,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,172,80
168,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.2276749533908613,0.98,173,80
169,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(C)(C)OC(=O)N[C@@H](Cc1ccccc1)C(=O)O,2.441659204246321,0.94,174,80
170,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CCC[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CCC[C@H](NC(=O)OC(C)(C)C)C(=O)O,2.441659204246321,0.94,175,80
171,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,177,80
172,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,178,80
173,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,179,80
174,c1ccc2occc2c1,CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28,CC(=O)N(C)C,CC(=O)N(C)C,,CC(=O)[O-].CC(=O)[O-].CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O.CN(C)CC12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].[K+].[K+].[Pd+2].c1ccc2occc2c1,O=C([O-])[O-].[K+].[K+],,,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC[C@H](C)[C@H](NC(=O)OC(C)(C)C)C(=O)O,3.7180896169499977,0.99,180,80
175,C=CC(=O)OCCCC,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)OCCCC.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.6647385117871345,0.85,181,60
176,C=CC(=O)OCCCC,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)OCCCC.CC(=O)N[C@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@H](Cc1ccccc1)C(=O)O,1.419933602169387,0.79,182,60
177,C=CC(=O)N(CC)CC,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)N(CC)CC.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.49361495326152,0.81,183,60
178,C=CC(=O)N1CCOCC1,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)N1CCOCC1.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.5330926030914749,0.82,184,60
179,C=CC(=O)OC(C)(C)C,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)OC(C)(C)C.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.49361495326152,0.81,185,60
180,C=CC(=O)Oc1ccccc1,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)Oc1ccccc1.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.6647385117871345,0.85,186,60
181,C=CC(=O)OC,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)OC.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.4559551744137598,0.8,187,60
182,C=CC(=O)CC,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)CC.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.6647385117871345,0.85,188,60
183,C=Cc1cccc([N+](=O)[O-])c1,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=Cc1cccc([N+](=O)[O-])c1.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.259639443894074,0.74,189,60
184,C=CC(=O)OCC,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)OCC.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.5745985765205313,0.83,190,60
185,C=CP(=O)(OCC)OCC,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CP(=O)(OCC)OCC.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.4559551744137598,0.8,191,60
186,C=Cc1ccc([N+](=O)[O-])cc1,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=Cc1ccc([N+](=O)[O-])cc1.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.3202514835582373,0.76,192,60
187,C=C(C)C(=O)OCC,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=C(C)C(=O)OCC.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.71402767563529,0.86,193,60
188,C=Cc1c(F)c(F)c(F)c(F)c1F,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=Cc1c(F)c(F)c(F)c(F)c1F.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.71402767563529,0.86,194,60
189,C=CC(=O)N(C)C,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=CC(=O)N(C)C.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.3853956258447695,0.78,195,60
190,C=Cc1ccccc1,O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28,CCC(C)(C)O,CCC(C)(C)O,,C=Cc1ccccc1.CC(=O)N[C@@H](Cc1ccccc1)C(=O)O.CC(=O)[O-].CC(=O)[O-].CCCC[N+](CCCC)(CCCC)CCCC.O=C(O)C12C3C4C5C1[Fe]45321678C2C1C6C7C28.O=C([O-])[O-].O=O.[Br-].[Cs+].[Cs+].[Pd+2],O=C([O-])[O-].[Cs+].[Cs+],CCCC[N+](CCCC)(CCCC)CCCC.[Br-],O=O,CC(=O)[O-].CC(=O)[O-].[Pd+2],CC(=O)N[C@@H](Cc1ccccc1)C(=O)O,1.0047830322521256,0.64,196,60
